screen_name,name,location,bio,tweet,he/him,she/her,they/them,it/its,xe/xem,ze/zir
lschenvert,ordinariLee,,"lee | they/them | 24 | I got cool guy syndrome, problems disorders, and the Forbidden Fauci Ouchie","RT @OrionDBlack: a reminder that I am nonbinary. ""dude, bro, sis, ma'am"" and all the ""theydies and gentlethems"" are not applicable. my pron…",no,no,yes,no,no,no
maryofthetower,Mary (for now),Treaty 7,"b. 1991, stolen Tsuu T’ina land. energyworker (mediumship + astrology + learning tarot). Queer Pilipinx. when not tweeting, I am sleeping or playing in dirt.","RT @cedarsageskoden: Why does Jesus get all the ladies (and theydies, gentlemen and anyone else that wants the D)?

Because he’s hung like…",no,no,no,no,no,no
kiiwuhki,probably a cryptid,stolen land,"nɑwɑh! i'm sayge/kiíwuhki, they/them & he/him sometimes. proud Chaui Pawnee anarchist.","RT @cedarsageskoden: Why does Jesus get all the ladies (and theydies, gentlemen and anyone else that wants the D)?

Because he’s hung like…",yes,no,yes,no,no,no
cedarsageskoden,ᓅᑎᓂᑐᒫᑲᐣ,unceded coast salish territory,33 • nêhiyaw michif ukie • agender/gendervoid •2S • bi • nd • anticolonial  aggro • pro-Black • I love a good meme (they/them),"Why does Jesus get all the ladies (and theydies, gentlemen and anyone else that wants the D)?

Because he’s hung li… https://t.co/la0Xbkkufu",no,no,yes,no,no,no
thomasmoran01,Thomas Moran,LA,hi I’m here to like your tweets once a week,RT @aeolisted: theydies n gentlefolk..... rosita https://t.co/92dHIQyHpW,no,no,no,no,no,no
aeolisted,jessica(n't),,same soup just reheated | @kcsb | she/her/hers #BLM,theydies n gentlefolk..... rosita https://t.co/92dHIQyHpW,no,yes,no,no,no,no
MxBiro,Joshua (they/them),"Portland, OR","NB gamer streaming art and fighting games over on twitch, link is in the bio!",Theydies and gentlethems...,no,no,no,no,no,no
maritimeflare,deathconsciousness (reggaeton remix),"Hell, MI",ITPro/InfoSec newbie/🇵🇷 hostile and comfortable! /they/them adhd/autistic black metal deviant/29,"Theydies and gentlethems, I AM THE DREAM WEAPON",no,no,yes,no,no,no
blank2nowhere,Samuel 🚶🏽‍♂️🛌,"San Antonio, TX",how high does your rocket fly? | ACAB / BLM always | he/him | bi,happy 420 guys and gals and theydies,yes,no,no,no,no,no
museummammy,Kimberly Drew,out getting ribs,"author of international bestseller ""this is what i know about art"", @penguinteen | co-editor of “black futures” with @jennydeluxe, @OneWorldlit",It’s 4/20 theydies https://t.co/TJH0OTjsKP,no,no,no,no,no,no
babydaddynarry,edgar allan hoe,BLACK LIVES MATTER,she • they 🤎 PROTECT BLACK WOMEN 🤎,Happy 4/20 theydies and themtlemen 🤑💚,no,yes,yes,no,no,no
Zoe_Elizabeth42,ACAB - Local Asexual Yells At Cloud - #BLM,Australia,I wrote a play about being Asexual and somehow that got me a Masters. One time Jason Rogers said I make good hockey content. She/Her,RT @_sashayed: this is all i ask of vaccine summer. fellas: zooks out. ladies: zooks out. theydies: let me see them ZOOKS,no,yes,no,no,no,no
geeblaster,FATAL BERT,"Chicago, Il",no human being would stack books like this (icon by @hawberries_!) she/her,RT @_sashayed: this is all i ask of vaccine summer. fellas: zooks out. ladies: zooks out. theydies: let me see them ZOOKS,no,yes,no,no,no,no
_sashayed,Rave Sashayed,,thanks again. see you in hell,this is all i ask of vaccine summer. fellas: zooks out. ladies: zooks out. theydies: let me see them ZOOKS,no,no,no,no,no,no
rubyjnkie,𝕤𝕥𝕖𝕡𝕙𝕒𝕟𝕚𝕖 𝕣𝕦𝕓𝕪,,"“[Her] brand of high-volume candor can be a lot to absorb, but it’s a force she tries to marshal deliberately.”","I use y’all and often address my team as angels, friends, beautiful humans. A former colleague liked to say “theydi… https://t.co/kOlYK8l0WO",no,yes,no,yes,no,no
WarrstoriesO,Jacob Warr - #ttrpg Writer & GM for hire,"London, England","Professional #ttrpg gamemaster @RolldarkGMA, amateur podcaster @Direcast. Running 5e #DnD, #FATE, #PbtA, and more. DM me (hah) for rates. He/him","RT @GerryCasts: Trying to get ""Ladies and Gentlemen"" out of my casting vocab, and I stumble across this gem. It's basically my job to be ch…",yes,no,no,no,no,no
scorpion_bird,Scorpion the bird,,"Joined this hate-filled digital cesspit specifically to follow Devin Nunes’ Cow and Mueller, She Wrote. Eater of seeds. Singer of songs. It/it.","The church, theydies &amp; gentlefolk. The fuckin church. Christian charity at its finest. https://t.co/6pQSnZJlcU",no,yes,no,yes,no,no
___LilTwinkle,Rogue Galaxy Deserves A Remaster,The Void,"25/(They/Them)

Void/Klaus",See a live example of the kingdom hearts experience theydies and thems lmao https://t.co/3Ap3hD48ai,no,no,yes,no,no,no
peachroma,peach🍑roma,lonDONE ,"I don’t hate you because you’re straight, you’re straight because I hate you | bi, non binary | pro-fat always",If you’re not non-binary and you make ‘they’ puns (theydies/gentlethems/girls gays theys etc) you’re a bad person and I’ll block you.,no,no,no,no,no,no
theydies,Juvenile,"Los Angeles, CA",,@marsvance On my way! 😋,no,no,no,no,no,no
ghostofcarnacki,Andine Paradox,United Kingdom,"he/him. Geek, wannabe bodybuilder, TTRPG player and GM. Warning: Explodes on contact with reality.","RT @GerryCasts: Trying to get ""Ladies and Gentlemen"" out of my casting vocab, and I stumble across this gem. It's basically my job to be ch…",yes,no,no,no,no,no
EbunSmith,ebun,"Sacramento, CA",,Powerpuff theydies ✨ https://t.co/PvXa7QA621,no,no,no,no,no,no
pearofanguish,boundAries,,el | 22 | non-binary fuckface | they/them,"ngl i cant stand the whole 'theydies and gentlethems' thing, like it just feels like you're still trying to force a… https://t.co/BMblz3wKep",no,no,yes,no,no,no
AyoLori1,Ayo Mama,NOLA 🚀 Tampa ,🎈🔮,"RT @_katianaxx: I have a new hat ladies, theydies, &amp; gents",no,no,no,no,no,no
badgalkarii,kari 💟,they/she,23 | pansexual | ♑︎☉ ♑︎↑ ♏︎☽ | 🇫🇯,RT @rixxxen: the Theydies 💅🏽💅🏻💅🏿 https://t.co/fIBB01Y78M,no,yes,yes,no,no,no
iloveyoutamisha,bipoc bitter betty #TeamKandy,they/all | indigenous fem,people of color do it better,i guess we're staying inside theydies! https://t.co/KkWbqYl8uI https://t.co/x0WtDAmQj5,no,no,yes,yes,no,no
The_Pete_Za,Cal/Pete,Chicawgo,"they/them 
writer & sometimes drag king
anxiety babe
""Cooler than I thought"" -Dr. Phranque Wright",i might be onto something theydies...he apologized in my DMs...,no,no,yes,no,no,no
Cloud88439784,imdead,everywhere 😌,hi.,"Your friendly reminder that theydies and gentlethems are gendered terms. 
And that AMAB people can be nonbinary, we… https://t.co/WqMCEArH0j",no,no,no,no,no,no
pxregrine,Peregrine Lascelles,高地ドラヴァニア,"『冒険者』My name is Peregrine Lascelles, but call me Perry! Always willing to lend a hand, especially if you’re in need of some healing or some aerial support! 🤍","we’re making our way, theydies and gentlethem. 👌 #bluemage https://t.co/skZJBoxr6q",no,no,no,no,no,no
Geektress_Dawn,Shayla Dawn,,24 . geek . awkward,"RT @GerryCasts: Trying to get ""Ladies and Gentlemen"" out of my casting vocab, and I stumble across this gem. It's basically my job to be ch…",no,no,no,no,no,no
uhhtheinternet,Invisible,Where Lori Lightfoot failing,I’m here to babble about life and nothing at the same time. PLEASE don’t follow unless you wish to be annoyed. Not my main account ♥️,Are we ready for #BlackLightning theydies and gentlethems!,no,no,no,no,no,no
rixxxen,lvl 99 catboy,ivalice,rixen🧛🏻 20↑ He/They ⛓ independent artist ⛓ nsfw acct: @nnsfwbot 🔞,the Theydies 💅🏽💅🏻💅🏿 https://t.co/fIBB01Y78M,yes,no,yes,no,no,no
heyelking,Lexi,,she/her they/them queer disabled artist.,"@GerryCasts @AvivOr As an NB person, I don't like theydies and gentlethems because it creates a binary within nonbi… https://t.co/GUgbsPrlC7",no,yes,yes,no,no,no
Pause_R6,Pause,Ireland,🇮🇪 | Yelling at my teammates with @JuhisR6 | Captain for @JaegersEsports,@GerryCasts Theydies and Gentlethems is really creative,no,no,no,no,no,no
AvivOr,Aviv Or 🇪🇺,"London, England","Freelance Illustrator,
Stupid pun appreciator, 
@UpTo4Players co-creator.
and I watch TV a lot. (She\her)","RT @GerryCasts: Trying to get ""Ladies and Gentlemen"" out of my casting vocab, and I stumble across this gem. It's basically my job to be ch…",no,yes,no,no,no,no
AndrewDatson,Andrew's Elder Brain 🐙🧠,"London, England",Dungeon Master on @chasingtalesrpg 🎲🐉|Mechanical Engineer ⚙️| Rainbow 6 Caster | 23 he/him totally not a ceramorph 🐙| Archpriest of @my_lady_meg,"RT @GerryCasts: Trying to get ""Ladies and Gentlemen"" out of my casting vocab, and I stumble across this gem. It's basically my job to be ch…",yes,no,no,no,no,no
dreamviy,vi,,she/they | strawberry cult! | VSCO famous | #stopasianhate | 19 | pfp: @floaromaa,"@GerryCasts @Kiszololo do not say theydies and gentlethems please, under any circumstance, ever.",no,yes,yes,no,no,no
Kiszololo,HLN | Ryleigh,my happy place,"@StrixzloR6's kitty // 16 she/her 🏳️‍⚧️ // head clicker for @HomelandEsports // freelance observer (ACL, FRPL, ECS) // i dont have brain cells","RT @GerryCasts: Trying to get ""Ladies and Gentlemen"" out of my casting vocab, and I stumble across this gem. It's basically my job to be ch…",no,yes,no,no,no,no
GerryCasts,GerryTheMusicMan,London,"Gerry Brazell | Professional R6 Siege Caster & Musician | @ECSRainbowSix Owner, ECS Staff Match x3 🤘","Trying to get ""Ladies and Gentlemen"" out of my casting vocab, and I stumble across this gem. It's basically my job… https://t.co/aeuj6JKkaF",no,no,no,no,no,no
__fruitsalad__,(*´꒳`*),"Brick, NJ",Mary Ellen. She/Her. 23. Epileptic. INFP. Fairly Local. Nintendo Stan & Brett Gardner Enthusiast.,"im in my fucking element. 
taurus sun, mercury and venus. chart ruler is also taurus. lets fucking get it theydies",no,yes,no,no,no,no
IkkyPanda,say hello to the new rebecca sugar,"Portland, OR",28 | genderfluid | pan | he/they/she | sculptor | 🔞 | BLM | anti-fascist | 💖 @jamiebutmom 💖 | pfp: @rompinpomps | header: @joejoewhatahoe,"I GOT THE ANTICOVID JUICE IN MY VEINS, THEYDIES AND GENTLETHEMS",yes,yes,yes,no,no,no
ohailiz,I'm just a 🐐 and life is a nightmare.,US,♐️ ☀️♒️ 🌙♐️↑ (she/they) Fiancé’d. Your friendly neighborhood amorphous blob. 💗 Just a soul casually thriving in its meat-suit.,Hello ladies and theydies. ♥️ https://t.co/X11YCT7SD9,no,yes,yes,no,no,no
riefyrief,FolliclyChallenged!Rief,"Georgia, USA","🏳️‍🌈✊🏿BLACK LIVES MATTER✊🏿🏳️‍🌈 
sharief. 24. he/him. videogame/horror movie aficionado.",@terralovebot country theydies make do......,yes,no,no,no,no,no
ambershhmamber,bïnx 🌞,"Tampa, FL",,"RT @_katianaxx: I have a new hat ladies, theydies, &amp; gents",no,no,no,no,no,no
_katianaxx,🦦,,cult-classic,"I have a new hat ladies, theydies, &amp; gents https://t.co/0yyPpEAjCP",no,no,no,no,no,no
mahahahadyne,outer scorpi-bun squadron @ 1312,gay,"bee/ida | 26 | bos | proudly Jewish | she/her | 💖 @profqueerman | 🔞

my bulge is a certified security threat per the DHS

(🎨: @mekmarchu+ @qweeirdo)","2 great shitposts in one day??? theydies and gentlethems, i may just be peaking",no,yes,no,no,no,no
ninjawolf0007,#StopAsianHate,,| 22 | ae/em/aer(s)/aemself | white | ENM | Antifacist | I will venmo you and that's a threat,"RT @OrionDBlack: a reminder that I am nonbinary. ""dude, bro, sis, ma'am"" and all the ""theydies and gentlethems"" are not applicable. my pron…",no,no,no,no,no,no
cynabeecos,CadACEsus 🖤🤍💜,,They/Them | 28 | Queer | cosplay friend. villain simp. chaotic Pixar mom. -18 dni. semi hiatus. don’t forget to love each other.,"RT @OrionDBlack: a reminder that I am nonbinary. ""dude, bro, sis, ma'am"" and all the ""theydies and gentlethems"" are not applicable. my pron…",no,no,yes,no,no,no
whaleburial,Aunt Tifa 🤬🌈,California ,whomst the fuck. oh it’s Kyle.,@yoshthethird HEALS UP TITS OUT THEYDIES,no,no,no,yes,no,no
pmawhorter,Peter #BLM #AbolishThePolice,Nipmuc & Wampanoag land,"Generative algorithms, narrative intelligence, and game design. But right now, abolish the police and return the land. Funny how that happened. He/him","RT @OrionDBlack: a reminder that I am nonbinary. ""dude, bro, sis, ma'am"" and all the ""theydies and gentlethems"" are not applicable. my pron…",yes,no,no,no,no,no
vanessacathk,Jonathon Van Ness A,"Dublin City, Ireland","get spooky
.
.

she/her",PSA get your lidl plus app for free period products ladies and theydies,no,yes,no,no,no,no
JocelynPalmer92,Jocelyn Palmer,"Los Angeles, CA","Playwright, master windmill jouster, aspiring podcast host.  Former homeless.  Confirmed spinster cat lady.  Coffee and pie.  She/they.","...And that, theydies and gentlefolk, is when I lost my s***.  (Happy birthday, Simu Liu!) https://t.co/8lbOE1xVuh",no,yes,yes,no,no,no
er_pulgar,E.R. PULGAR🇻🇪☼,asteroid b-612,el chicx de las poesías | alt-perreodista @i_d @playboy @rollingstone etc. | research @columbia | at large @ladygunn | love letters 💌: e.rios.pulgar@gmail.com,theydies and himbos and publicists and editors if I have been ignoring your messages it is bc I am knee-deep in finals and I am so sorry,no,no,no,no,no,no
aeonfluxed,Steve Buscemi Tramp Stamp,the castle of Lexitude,"27. “He is pale, almost pallid-as if he’d been reared in a mushroom cellar."" - John Lahr about Steve Buscemi",okay theydies now lets get in formation,yes,no,no,no,no,no
manoloscar,manoloscar,,Tratando de aprender sin olvidar lo aprendido,"RT @OrionDBlack: a reminder that I am nonbinary. ""dude, bro, sis, ma'am"" and all the ""theydies and gentlethems"" are not applicable. my pron…",no,no,no,no,no,no
therosegawden,desha rose ☿,PG county ,really a rose. gemini. media and pop culture scholar. in the lifestyle™️. cultural critic & writer. $pynkrosie,"Welcome to Taurus Season, ladies and theydies!!! https://t.co/r3Xl5TkLKp",no,no,no,no,no,no
BoonDOGgles__,Baby Bella is Pinoy & Proud,"Arizona, USA","she/her, SOLIDARITY OR DIE, soft bruh girl, unapologetic southeast asian, ace and in your face","RT @OrionDBlack: a reminder that I am nonbinary. ""dude, bro, sis, ma'am"" and all the ""theydies and gentlethems"" are not applicable. my pron…",no,yes,no,no,no,no
GearistSigma,John McGuinnis,AZ (He/Him),I play the guitar and press buttons on a fightstick | +R/Uniclr/Melty | Sigma#9177,"Get P4U2 ladies, theydies and gents https://t.co/KqFRExDl2e",yes,no,no,no,no,no
RihanaSarwar,lil fine demonic ass,,,RT @j_aeluh: Don’t forget that it’s Misandry Monday ladies and theydies 😌,no,no,no,no,no,no
theydies_,ACAB,2nd Circle of Hell,"ACAB. BLACK LIVES MATTER. Fuck TERFs. Fuck SWERFS.

they/them",RT @africanintheus: also using dysphoria as a criterion for being trans doesn’t work because it was a term created by cis people so they co…,no,no,yes,no,no,no
theydies_,ACAB,2nd Circle of Hell,"ACAB. BLACK LIVES MATTER. Fuck TERFs. Fuck SWERFS.

they/them","RT @zapatistarising: food should not be a commodity
housing should not be a commodity
healthcare should not be a commodity
nature should no…",no,no,yes,no,no,no
aubs_k,bob,,i complain a lot and i make things. socal,theydies 🌼🦋 https://t.co/FD4HErRpC2,no,no,no,no,no,no
hurrbutts,prissy sword bitch,d&d ✴️ hades ✴️ fe3h ✴️ tma,"they/them, 32, agender, never not thinking about drows. icon art by the incomparable @bnstalk","RT @OrionDBlack: a reminder that I am nonbinary. ""dude, bro, sis, ma'am"" and all the ""theydies and gentlethems"" are not applicable. my pron…",no,no,yes,no,no,no
babimelodi,☆dj shawty party☆,"houston/sa,tx",DJ @midnightswimtx | support black womxn!!!,"RT @snuffring: LADIES AND THEYDIES!!!! 🤩☀️💫summer is around the corner,,, come to me for all your SEXY tramp stamp needs!!! I GOT U!!!!! 🤞✨…",no,no,no,no,no,no
mistercecil,Johnny Malloy,"Twin Peaks, WA",Ruth Langmore's baby daddy. Criminally underused on GLOW. Subterranean by Design. Alternatively handsome. Fan of unfettered conversations. Disappointed dad.,"No grown adult with any self respect would ever say ""Theydies and gentlethems."" I feel like if the woke movement ju… https://t.co/mb0XTvInyk",no,no,no,no,no,no
buknerd,Alex is tired,"Michigan, USA","Gender may vary, but ladies are forever.   (Th)ey/(Th)em
Sometimes I buy people books.
But you can buy me books too? https://t.co/0H1C7GPknZ…","RT @OrionDBlack: a reminder that I am nonbinary. ""dude, bro, sis, ma'am"" and all the ""theydies and gentlethems"" are not applicable. my pron…",no,no,no,no,no,no
spiral_dice,Jon (Spiral Dice Kickstarter is Live!),,"TTRPG and Dice Designer | Rules-Lite, Narrative TTRPG Gamer | He/Him | Spiral Dice Kickstarter: https://t.co/AZHhIpMkep","RT @OrionDBlack: a reminder that I am nonbinary. ""dude, bro, sis, ma'am"" and all the ""theydies and gentlethems"" are not applicable. my pron…",yes,no,no,no,no,no
greenleafgeek,Green Leaf Geek,"Nogojiwanong(Peterborough), ON",Leah - she/her. Resin dice artist. TTRPG enthusiast. Critter. 💖💜💙 logo & branding by @march1studios. #Purryhedrals Kickstarter live now!,"RT @OrionDBlack: a reminder that I am nonbinary. ""dude, bro, sis, ma'am"" and all the ""theydies and gentlethems"" are not applicable. my pron…",no,yes,no,no,no,no
MalcolmDonahoe,Mal,"Chicago, IL","Hello! I'm a Bi RPG designer currently working on a few projects including Outpost: A game about Exploration and Summers End: A road trip PocketRPG
he/him","RT @OrionDBlack: a reminder that I am nonbinary. ""dude, bro, sis, ma'am"" and all the ""theydies and gentlethems"" are not applicable. my pron…",yes,no,no,no,no,no
j_aeluh,biopheliah 🧚🏾,Howard University,🗽| ENFJ | she/her | she got an affinity for all things chlorophyll,Don’t forget that it’s Misandry Monday ladies and theydies 😌,no,yes,no,no,no,no
meta_swan,MetaSwan,,"They/Them, Generally Un-comfy, gamedev student","RT @OrionDBlack: a reminder that I am nonbinary. ""dude, bro, sis, ma'am"" and all the ""theydies and gentlethems"" are not applicable. my pron…",no,no,yes,no,no,no
subtlesinner,🌱 Esca (they/them),"Seattle, WA","30. they/them. genderqueer. bi. married. author, DM  and IT tech. 
Black Lives Matter, fuckers

Inq: francesca.rexford@gmail.com

opinions here are my own.","RT @OrionDBlack: a reminder that I am nonbinary. ""dude, bro, sis, ma'am"" and all the ""theydies and gentlethems"" are not applicable. my pron…",no,no,yes,yes,no,no
